wav,dataset,speaker,label,start_sec,end_sec,duration_sec,rms_mean,rms_std,zcr_mean,spec_cent_mean,f0_mean,f0_median,f0_std,f0_min,f0_max,voiced_ratio
data/processed/audio/ravdess/09/angry/03-01-05-02-01-02-09_16k_mono_trim_norm.wav,ravdess,09,angry,0.0,1.82,1.82,0.07646967470645905,0.0775037407875061,0.0916514295212766,1185.0253985255472,0.0,0.0,0.0,0.0,0.0,0.0
data/processed/audio/ravdess/09/angry/03-01-05-02-02-01-09_16k_mono_trim_norm.wav,ravdess,09,angry,0.0,2.37,2.37,0.10078783333301544,0.0857987329363823,0.1317606175199468,1634.840323203013,336.58015146944183,344.22057489773204,32.55404766573551,263.9015821545788,400.0,0.4414893686771393
data/processed/audio/ravdess/09/angry/03-01-05-02-02-02-09_16k_mono_trim_norm.wav,ravdess,09,angry,0.0,2.02,2.02,0.09700962901115417,0.0927722305059433,0.12417927194148937,1417.649808189983,352.3839252481633,353.2866785397018,27.261019348842254,303.14331330207966,400.0,0.5531914830207825
data/processed/audio/ravdess/09/disgust/03-01-07-01-01-01-09_16k_mono_trim_norm.wav,ravdess,09,disgust,0.0,1.54,1.54,0.038394130766391754,0.05126779526472092,0.057580826130319146,780.6039004491912,91.36970234711119,91.70040432046711,19.842537189310292,54.52538663326288,135.81724438273213,0.3297872245311737
data/processed/audio/ravdess/09/disgust/03-01-07-01-01-02-09_16k_mono_trim_norm.wav,ravdess,09,disgust,0.0,1.57,1.57,0.039495885372161865,0.05404128506779671,0.059814453125,839.5743252563515,94.65233578501915,91.70193410720779,17.544014564574617,68.30201283771977,139.79699341790194,0.4893617033958435
data/processed/audio/ravdess/09/disgust/03-01-07-01-02-01-09_16k_mono_trim_norm.wav,ravdess,09,disgust,0.0,1.57,1.57,0.06673359125852585,0.07816926389932632,0.0676035779587766,859.3158626285096,85.51475487087086,86.80435621511336,9.756451750821904,69.89849670895097,101.74796921026864,0.478723406791687
data/processed/audio/ravdess/09/disgust/03-01-07-01-02-02-09_16k_mono_trim_norm.wav,ravdess,09,disgust,0.0,1.47,1.47,0.036584582179784775,0.053862545639276505,0.06654909823803191,837.2253973740645,100.85442424296049,94.93421209505193,11.879788359579646,81.695772662055,117.55479062836088,0.25
data/processed/audio/ravdess/09/disgust/03-01-07-02-01-01-09_16k_mono_trim_norm.wav,ravdess,09,disgust,0.0,1.76,1.76,0.05795317515730858,0.06308095157146454,0.07176955202792554,968.6789493032733,97.72841821451527,96.59363289248455,11.064050209334434,79.37005259840997,120.30250360821167,0.44680851697921753
data/processed/audio/ravdess/09/disgust/03-01-07-02-01-02-09_16k_mono_trim_norm.wav,ravdess,09,disgust,0.0,2.14,2.14,0.04145743325352669,0.05370922386646271,0.12709597323803193,1422.1122853895224,113.4314048829444,116.20455869578394,14.238251794985743,82.64503181542116,145.56531828421873,0.3085106313228607
data/processed/audio/ravdess/09/disgust/03-01-07-02-02-01-09_16k_mono_trim_norm.wav,ravdess,09,disgust,0.0,1.6,1.6,0.03754398971796036,0.053612276911735535,0.08009370844414894,986.3429542085712,101.46998774093218,96.03729450510042,16.137325589316628,73.20428479728128,131.9507910772894,0.5
data/processed/audio/ravdess/09/disgust/03-01-07-02-02-02-09_16k_mono_trim_norm.wav,ravdess,09,disgust,0.0,1.7,1.7,0.047250356525182724,0.06053358316421509,0.07089168467420212,895.826192153619,103.73456894230458,104.12795233310021,12.760578768667116,78.00652260133735,124.5449622358823,0.5531914830207825
data/processed/audio/ravdess/09/fear/03-01-06-01-01-01-09_16k_mono_trim_norm.wav,ravdess,09,fear,0.0,1.34,1.34,0.04062957316637039,0.04988689348101616,0.05932357463430851,819.2192266067761,79.94087616813347,79.829838635665,2.8807286532418894,75.34933407372878,85.06671609508557,0.25
data/processed/audio/ravdess/09/fear/03-01-06-01-01-02-09_16k_mono_trim_norm.wav,ravdess,09,fear,0.0,1.28,1.28,0.054954223334789276,0.07126612216234207,0.043241460272606384,757.4217554756252,97.85040574377739,94.93421209505193,7.020531523275399,86.05514372443301,120.99940892192926,0.4308510720729828
data/processed/audio/ravdess/09/fear/03-01-06-01-02-01-09_16k_mono_trim_norm.wav,ravdess,09,fear,0.0,2.18,2.18,0.058976225554943085,0.06733421236276627,0.09903019032579788,1300.8530826003118,177.58476620021537,93.03460542390584,137.436200259218,85.55950256826023,400.0,0.5957446694374084
data/processed/audio/ravdess/09/fear/03-01-06-01-02-02-09_16k_mono_trim_norm.wav,ravdess,09,fear,0.0,1.28,1.28,0.07171273976564407,0.08751097321510315,0.04695031998005319,757.1181692050114,93.78224350975954,92.23161935859392,3.7401501023618438,87.55936114058852,100.57929410678534,0.42553192377090454
data/processed/audio/ravdess/09/fear/03-01-06-02-01-01-09_16k_mono_trim_norm.wav,ravdess,09,fear,0.0,1.34,1.34,0.046228546649217606,0.06745125353336334,0.05065658244680851,787.0423482670244,139.45786162033082,137.3953647458089,13.517573411394258,116.20455869578394,171.11900513652043,0.3989361822605133
data/processed/audio/ravdess/09/fear/03-01-06-02-01-02-09_16k_mono_trim_norm.wav,ravdess,09,fear,0.0,1.38,1.38,0.05809015408158302,0.07464808225631714,0.0613520196143617,913.4178917733024,129.3786697145266,128.9370308439579,8.086019645624381,104.72941228206267,145.56531828421873,0.4308510720729828
data/processed/audio/ravdess/09/fear/03-01-06-02-02-01-09_16k_mono_trim_norm.wav,ravdess,09,fear,0.0,1.34,1.34,0.05179057642817497,0.07462983578443527,0.06710231050531915,884.791166015205,175.0526873600301,183.93202367906105,14.463093826208139,152.4497023255762,194.30638823072118,0.25531914830207825
data/processed/audio/ravdess/09/fear/03-01-06-02-02-02-09_16k_mono_trim_norm.wav,ravdess,09,fear,0.0,1.31,1.31,0.043553631752729416,0.06255804747343063,0.05662244431515957,822.9911326950463,184.89841114431078,178.1827161014313,17.170285884054845,159.65967727133,219.36499593892518,0.3723404109477997
data/processed/audio/ravdess/09/happy/03-01-03-01-01-01-09_16k_mono_trim_norm.wav,ravdess,09,happy,0.0,1.89,1.89,0.07300981879234314,0.07757192850112915,0.06317268533909574,817.4081301415359,99.26370365309043,96.03729450510042,10.284962339525245,81.22523963562355,124.5449622358823,0.5053191781044006
data/processed/audio/ravdess/09/happy/03-01-03-01-01-02-09_16k_mono_trim_norm.wav,ravdess,09,happy,0.0,1.6,1.6,0.0632081925868988,0.06743934005498886,0.05237076130319149,791.110531434954,126.85087505586725,121.7003513670591,16.049830071653226,102.3373891996775,157.8258294677283,0.4308510720729828
data/processed/audio/ravdess/09/happy/03-01-03-01-02-01-09_16k_mono_trim_norm.wav,ravdess,09,happy,0.0,1.44,1.44,0.06039664149284363,0.07029318809509277,0.058614527925531915,807.6723480078984,109.83796855183729,110.00019009291861,6.983763928589563,100.0,126.72196982870621,0.44680851697921753
data/processed/audio/ravdess/09/happy/03-01-03-01-02-02-09_16k_mono_trim_norm.wav,ravdess,09,happy,0.0,1.57,1.57,0.060952771455049515,0.06880731135606766,0.06848404255319149,935.2074805443984,119.69312606530153,118.9207115002721,7.216950253026664,102.3373891996775,140.60682916223496,0.42553192377090454
data/processed/audio/ravdess/09/happy/03-01-03-02-01-01-09_16k_mono_trim_norm.wav,ravdess,09,happy,0.0,1.89,1.89,0.09806802123785019,0.10438133031129837,0.07806786070478723,1088.1451334734327,241.7460004627154,242.00285497527074,17.622570378140704,181.29427068562208,268.51450055605267,0.5744680762290955
data/processed/audio/ravdess/09/happy/03-01-03-02-01-02-09_16k_mono_trim_norm.wav,ravdess,09,happy,0.0,2.18,2.18,0.09842036664485931,0.09356620162725449,0.0755095786236702,1093.9269524258302,251.91717702951374,249.08992447176465,16.630348057187614,204.67477839935495,294.5134116201051,0.5265957713127136
data/processed/audio/ravdess/09/happy/03-01-03-02-02-01-09_16k_mono_trim_norm.wav,ravdess,09,happy,0.0,1.6,1.6,0.08409906923770905,0.09324979782104492,0.0801015001662234,1109.6021987877289,242.44598328877646,242.69976028898833,15.504435257167266,205.86044732869837,296.2195104573129,0.478723406791687
data/processed/audio/ravdess/09/happy/03-01-03-02-02-02-09_16k_mono_trim_norm.wav,ravdess,09,happy,0.0,1.66,1.66,0.06740826368331909,0.08028098195791245,0.07665236452792554,992.5276574501917,211.2676490132943,209.4588245641254,15.470119949154856,168.1792830507429,240.60500721642333,0.4414893686771393
data/processed/audio/ravdess/09/neutral/03-01-01-01-01-01-09_16k_mono_trim_norm.wav,ravdess,09,neutral,0.0,2.37,2.37,0.06506260484457016,0.054766830056905746,0.04034813414228723,787.2852327056657,76.06434039175706,82.64503181542116,23.417561097073087,50.0,117.55479062836088,0.7659574747085571
data/processed/audio/ravdess/09/neutral/03-01-01-01-01-02-09_16k_mono_trim_norm.wav,ravdess,09,neutral,0.0,1.44,1.44,0.055504247546195984,0.06604016572237015,0.035608169880319146,607.3783849668552,92.04652545672644,91.17224885582168,12.006999341718803,71.946679000541,114.20823393107715,0.48404255509376526
data/processed/audio/ravdess/09/neutral/03-01-01-01-02-01-09_16k_mono_trim_norm.wav,ravdess,09,neutral,0.0,1.44,1.44,0.06796234846115112,0.08289109170436859,0.052633082613031915,731.081991774389,93.56411044590719,93.84379966711431,18.587313488689954,60.15125180410583,141.4213562373095,0.47340425848960876
data/processed/audio/ravdess/09/neutral/03-01-01-01-02-02-09_16k_mono_trim_norm.wav,ravdess,09,neutral,0.0,1.34,1.34,0.061431001871824265,0.07801847904920578,0.04195063164893617,626.5643973650622,88.61755639222902,84.57676786314485,8.04963475563059,74.91535384383408,101.16194403019225,0.40425533056259155
data/processed/audio/ravdess/09/neutral/03-01-02-01-01-01-09_16k_mono_trim_norm.wav,ravdess,09,neutral,0.0,1.41,1.41,0.05377103015780449,0.0690111294388771,0.03485497007978723,659.4055390313259,94.54910564813187,98.85140203528961,14.459077797725556,67.5174973084095,119.60961217374037,0.478723406791687
data/processed/audio/ravdess/09/neutral/03-01-02-01-01-02-09_16k_mono_trim_norm.wav,ravdess,09,neutral,0.0,1.34,1.34,0.050114069133996964,0.067220538854599,0.0389664020944149,730.0184852354533,96.22967709054278,96.31546369879248,14.434006765253615,69.0956439983888,122.40535433046553,0.4680851101875305
data/processed/audio/ravdess/09/neutral/03-01-02-01-02-01-09_16k_mono_trim_norm.wav,ravdess,09,neutral,0.0,1.54,1.54,0.061335239559412,0.08113695681095123,0.06483232214095745,933.5215944360409,103.76611634859981,112.2462048309373,19.478399766897606,69.0956439983888,138.99182198423372,0.521276593208313
data/processed/audio/ravdess/09/neutral/03-01-02-01-02-02-09_16k_mono_trim_norm.wav,ravdess,09,neutral,0.0,1.7,1.7,0.06089986488223076,0.06724219024181366,0.05700423869680851,880.9019739377409,91.26128074376243,93.30329915368074,11.200951985540522,72.78265914210937,105.94630943592954,0.5478723645210266
data/processed/audio/ravdess/09/neutral/03-01-02-02-01-01-09_16k_mono_trim_norm.wav,ravdess,09,neutral,0.0,2.34,2.34,0.051950596272945404,0.05473939701914787,0.13053212267287234,1321.6142385343262,79.16985974433497,81.22523963562355,12.905827286974946,50.0,98.85140203528961,0.771276593208313
data/processed/audio/ravdess/09/neutral/03-01-02-02-01-02-09_16k_mono_trim_norm.wav,ravdess,09,neutral,0.0,2.08,2.08,0.10244899243116379,0.08691287040710449,0.05508747506648936,948.0162887181527,84.03117721874993,82.16903145857903,7.154261638569141,69.0956439983888,105.33610359548358,0.686170220375061
data/processed/audio/ravdess/09/neutral/03-01-02-02-02-01-09_16k_mono_trim_norm.wav,ravdess,09,neutral,0.0,2.82,2.82,0.06725481897592545,0.0656527429819107,0.13550324135638298,1598.6238318646929,89.72499682801883,81.695772662055,16.69108505453248,63.72803136596311,142.24060181972814,0.8882978558540344
data/processed/audio/ravdess/09/neutral/03-01-02-02-02-02-09_16k_mono_trim_norm.wav,ravdess,09,neutral,0.0,1.73,1.73,0.07527276128530502,0.07736968249082565,0.0542953166555851,835.5368460391571,94.04290106672889,94.66082168161064,10.153075182115495,65.9753955386447,110.31788221637464,0.585106372833252
data/processed/audio/ravdess/09/sad/03-01-04-01-01-01-09_16k_mono_trim_norm.wav,ravdess,09,sad,0.0,1.38,1.38,0.04146043583750725,0.06049284338951111,0.043402489195478726,607.4318038879305,80.41373866724231,77.55723809168673,13.756531777401303,58.10227934789198,112.89644048061314,0.3404255211353302
data/processed/audio/ravdess/09/sad/03-01-04-01-01-02-09_16k_mono_trim_norm.wav,ravdess,09,sad,0.0,0.93,0.93,0.026839304715394974,0.052662406116724014,0.035706865026595744,562.0941690636079,90.1834045829138,90.64713534281104,8.152192277280596,78.91291473386416,105.94630943592954,0.2819148898124695
data/processed/audio/ravdess/09/sad/03-01-04-01-02-01-09_16k_mono_trim_norm.wav,ravdess,09,sad,0.0,1.06,1.06,0.041169941425323486,0.06624416261911392,0.05164353390957447,695.6268648600551,91.79048229367821,91.70040432046711,7.296054537170449,79.829838635665,104.12621525348065,0.33510637283325195
data/processed/audio/ravdess/09/sad/03-01-04-01-02-02-09_16k_mono_trim_norm.wav,ravdess,09,sad,0.0,1.54,1.54,0.06883426010608673,0.0787854939699173,0.060362470910904256,824.7796682437123,87.25995708734479,85.55950256826023,7.435982139995287,78.45840978967507,114.86983549970348,0.4202127754688263
data/processed/audio/ravdess/09/sad/03-01-04-02-01-01-09_16k_mono_trim_norm.wav,ravdess,09,sad,0.0,2.56,2.56,0.03202660754323006,0.027123864740133286,0.1230936253324468,1484.7090602523206,114.47149453034051,109.36663561799418,16.355885815829872,91.17224885582168,155.11447618337345,0.5106382966041565
data/processed/audio/ravdess/09/sad/03-01-04-02-01-02-09_16k_mono_trim_norm.wav,ravdess,09,sad,0.0,1.98,1.98,0.062110535800457,0.06827634572982788,0.0973419838763298,1245.2682295974373,0.0,0.0,0.0,0.0,0.0,0.0
data/processed/audio/ravdess/09/sad/03-01-04-02-02-01-09_16k_mono_trim_norm.wav,ravdess,09,sad,0.0,2.14,2.14,0.08393377810716629,0.07738330215215683,0.1196522814162234,1389.5102564254187,159.94260563171235,160.5845763726753,13.783435588615268,130.43520697655643,210.67220719096719,0.5106382966041565
data/processed/audio/ravdess/09/sad/03-01-04-02-02-02-09_16k_mono_trim_norm.wav,ravdess,09,sad,0.0,2.05,2.05,0.06151335686445236,0.05522916465997696,0.08458433759973404,1146.2459421705012,178.77574985409828,182.34449771164336,37.742188758409604,123.11444133449163,249.08992447176465,0.21808511018753052
data/processed/audio/ravdess/09/surprise/03-01-08-01-01-01-09_16k_mono_trim_norm.wav,ravdess,09,surprise,0.0,1.15,1.15,0.03618520498275757,0.0526561364531517,0.029408556349734043,501.6323643514909,99.75204747920327,98.2820598545251,8.642173261892346,87.05505632961241,128.9370308439579,0.32446807622909546
data/processed/audio/ravdess/09/surprise/03-01-08-01-01-02-09_16k_mono_trim_norm.wav,ravdess,09,surprise,0.0,1.38,1.38,0.05403449013829231,0.07006286084651947,0.036187354554521274,607.7701130377332,104.38520476630515,104.12621525348065,15.287506581938915,82.16903145857903,131.9507910772894,0.3723404109477997
data/processed/audio/ravdess/09/surprise/03-01-08-01-02-01-09_16k_mono_trim_norm.wav,ravdess,09,surprise,0.0,1.47,1.47,0.06620447337627411,0.07591328024864197,0.06091048869680851,748.8745152729709,98.57647668815376,102.93022366434921,8.614714021139385,78.45840978967507,110.31788221637464,0.3191489279270172
data/processed/audio/ravdess/09/surprise/03-01-08-01-02-02-09_16k_mono_trim_norm.wav,ravdess,09,surprise,0.0,1.5,1.5,0.051973313093185425,0.06096590682864189,0.05521993434175532,736.6404192624126,97.19531919240677,96.87341350392256,11.48995616472429,76.2248511627881,129.68395546510095,0.42553192377090454
data/processed/audio/ravdess/09/surprise/03-01-08-02-01-01-09_16k_mono_trim_norm.wav,ravdess,09,surprise,0.0,1.34,1.34,0.028929512947797775,0.04545291140675545,0.045682866522606384,728.6745835477282,159.06216459752156,158.74010519681997,20.045320488477408,113.55044290708773,196.56411970905023,0.228723406791687
data/processed/audio/ravdess/09/surprise/03-01-08-02-01-02-09_16k_mono_trim_norm.wav,ravdess,09,surprise,0.0,1.31,1.31,0.035975392907857895,0.04926881566643715,0.044568650265957445,687.4112613321084,124.42397358892852,129.68395546510095,22.089548953405068,88.57675191023606,165.29006363084235,0.3617021143436432
data/processed/audio/ravdess/09/surprise/03-01-08-02-02-01-09_16k_mono_trim_norm.wav,ravdess,09,surprise,0.0,1.47,1.47,0.03896629810333252,0.0493219718337059,0.06419599817154255,851.9785852947041,211.2026149653928,210.67220719096719,4.263568221934081,202.3238880603845,218.10154653305153,0.0797872319817543
data/processed/audio/ravdess/09/surprise/03-01-08-02-02-02-09_16k_mono_trim_norm.wav,ravdess,09,surprise,0.0,1.57,1.57,0.0634739026427269,0.07190562784671783,0.07245522357047872,913.7884152626555,124.19470450449879,110.63741471157957,34.472318258038875,85.06671609508557,205.86044732869837,0.43617022037506104
data/processed/audio/ravdess/11/angry/03-01-05-01-01-01-11_16k_mono_trim_norm.wav,ravdess,11,angry,0.0,1.63,1.63,0.07256005704402924,0.07727286964654922,0.07101115774601063,1044.6703830311333,173.91280844609665,172.11315866887452,39.76070395401635,84.08964152537145,250.53288772482563,0.542553186416626
data/processed/audio/ravdess/11/angry/03-01-05-01-01-02-11_16k_mono_trim_norm.wav,ravdess,11,angry,0.0,1.57,1.57,0.06108240410685539,0.06962805241346359,0.06361681349734043,992.4759225056807,147.2863617768549,143.893358001082,33.06470736785336,81.22523963562355,209.4588245641254,0.4680851101875305
data/processed/audio/ravdess/11/angry/03-01-05-01-02-01-11_16k_mono_trim_norm.wav,ravdess,11,angry,0.0,1.54,1.54,0.06851445138454437,0.08414925634860992,0.06938009059175532,1010.1765985143193,182.343681452142,170.62621866334578,24.542650559189273,122.40535433046553,223.1994285260446,0.478723406791687
data/processed/audio/ravdess/11/angry/03-01-05-01-02-02-11_16k_mono_trim_norm.wav,ravdess,11,angry,0.0,1.73,1.73,0.06347785145044327,0.06901279091835022,0.08288314494680851,1175.587079548073,169.44156529626053,165.29006363084235,28.478404906934564,96.59363289248455,215.59643660857103,0.5744680762290955
data/processed/audio/ravdess/11/angry/03-01-05-02-01-01-11_16k_mono_trim_norm.wav,ravdess,11,angry,0.0,1.57,1.57,0.05259859934449196,0.05912766978144646,0.06479076628989362,1088.7320020719017,219.35511086340665,207.05298476827548,36.92379459059791,175.11872228117704,294.5134116201051,0.4521276652812958
data/processed/audio/ravdess/11/angry/03-01-05-02-01-02-11_16k_mono_trim_norm.wav,ravdess,11,angry,0.0,1.95,1.95,0.09617440402507782,0.08636026084423065,0.08592191655585106,1464.7747959101057,308.8269918747153,287.786716002164,45.79253723068167,228.41646786215435,400.0,0.5904255509376526
data/processed/audio/ravdess/11/angry/03-01-05-02-02-01-11_16k_mono_trim_norm.wav,ravdess,11,angry,0.0,1.98,1.98,0.0784352496266365,0.07776309549808502,0.09919901097074468,1393.1799723935442,253.75109151532286,241.99881784385852,37.878571049384036,184.46323871718783,319.31935454265994,0.6010638475418091
data/processed/audio/ravdess/11/angry/03-01-05-02-02-02-11_16k_mono_trim_norm.wav,ravdess,11,angry,0.0,1.82,1.82,0.07387503236532211,0.08341521769762039,0.10366886220079788,1449.948824970864,313.9158545758892,313.83363915870024,38.53354984794074,259.3679109302019,377.54972507267735,0.5
data/processed/audio/ravdess/11/disgust/03-01-07-01-01-01-11_16k_mono_trim_norm.wav,ravdess,11,disgust,0.0,1.66,1.66,0.0666668638586998,0.07513928413391113,0.06372589760638298,999.1635155422779,154.15721953347045,148.96774631227024,27.116560882141208,114.20823393107715,214.35469250725862,0.5159574747085571
data/processed/audio/ravdess/11/disgust/03-01-07-01-01-02-11_16k_mono_trim_norm.wav,ravdess,11,disgust,0.0,1.6,1.6,0.06588546186685562,0.07999800890684128,0.053625228557180854,897.6114605994521,158.14336053874212,157.8258294677283,29.137660541567225,88.06658735961484,221.91389441356898,0.5319148898124695
data/processed/audio/ravdess/11/disgust/03-01-07-01-02-01-11_16k_mono_trim_norm.wav,ravdess,11,disgust,0.0,1.54,1.54,0.05772386118769646,0.0738186165690422,0.07246820977393617,954.5572563137445,140.1107366882895,138.99182198423372,17.009749347416193,105.33610359548358,171.11900513652043,0.48404255509376526
data/processed/audio/ravdess/11/disgust/03-01-07-01-02-02-11_16k_mono_trim_norm.wav,ravdess,11,disgust,0.0,1.73,1.73,0.060890208929777145,0.07550488412380219,0.0812520777925532,1039.8794633558848,139.43843227875945,135.034994616819,19.822571433019448,89.08987181403393,178.17974362806785,0.542553186416626
data/processed/audio/ravdess/11/disgust/03-01-07-02-01-01-11_16k_mono_trim_norm.wav,ravdess,11,disgust,0.0,1.82,1.82,0.0680304765701294,0.0749504566192627,0.08206761136968085,1187.2484770324518,158.6558314565425,158.74010519681997,18.55211371480482,109.68249796946259,185.5318233882619,0.34574466943740845
data/processed/audio/ravdess/11/disgust/03-01-07-02-01-02-11_16k_mono_trim_norm.wav,ravdess,11,disgust,0.0,2.81,2.81,0.1322564035654068,0.09407541900873184,0.13323065575132978,1707.9000228084524,133.62667685126485,141.4213562373095,49.53493423325944,50.0,223.1994285260446,0.7446808218955994
data/processed/audio/ravdess/11/disgust/03-01-07-02-02-01-11_16k_mono_trim_norm.wav,ravdess,11,disgust,0.0,1.98,1.98,0.09426384419202805,0.08381927758455276,0.08781270777925532,1193.3512401135047,147.7330711135683,147.25670581005258,15.283798687376889,108.42268703014184,190.9683207820833,0.6329787373542786
data/processed/audio/ravdess/11/disgust/03-01-07-02-02-02-11_16k_mono_trim_norm.wav,ravdess,11,disgust,0.0,1.86,1.86,0.07891853898763657,0.09032190591096878,0.0888905626662234,1243.1161070343226,153.59780052613897,148.96774631227024,19.43104777764327,109.68249796946259,190.9683207820833,0.5691489577293396
data/processed/audio/ravdess/11/fear/03-01-06-01-01-01-11_16k_mono_trim_norm.wav,ravdess,11,fear,0.0,1.57,1.57,0.07682981342077255,0.08348748087882996,0.06533358959441489,1004.3223181680638,143.74626521283307,141.4213562373095,15.118292635620218,105.33610359548358,178.17974362806785,0.4680851101875305
data/processed/audio/ravdess/11/fear/03-01-06-01-01-02-11_16k_mono_trim_norm.wav,ravdess,11,fear,0.0,1.6,1.6,0.06828170269727707,0.073294997215271,0.05961186835106383,986.1615680440634,150.1103074010907,153.34306641720664,15.081744682729928,106.56005016284841,172.11028744886602,0.5
data/processed/audio/ravdess/11/fear/03-01-06-01-02-01-11_16k_mono_trim_norm.wav,ravdess,11,fear,0.0,1.28,1.28,0.07060156762599945,0.09071537107229233,0.05848726313164894,803.6352058324896,164.3598039794863,164.33806291715806,19.97076344478718,116.20455869578394,219.36499593892518,0.4308510720729828
data/processed/audio/ravdess/11/fear/03-01-06-01-02-02-11_16k_mono_trim_norm.wav,ravdess,11,fear,0.0,1.28,1.28,0.061180420219898224,0.08198694884777069,0.049703395113031915,765.1139020281411,152.42638134679248,151.57165665103983,18.187232470841323,112.89644048061314,179.21192838239048,0.4308510720729828
data/processed/audio/ravdess/11/fear/03-01-06-02-01-01-11_16k_mono_trim_norm.wav,ravdess,11,fear,0.0,1.25,1.25,0.06764771789312363,0.0912039577960968,0.047513921210106384,820.7301852966391,220.8468421320498,218.10154653305153,11.10520433961421,207.05298476827548,266.96797083400685,0.39361703395843506
data/processed/audio/ravdess/11/fear/03-01-06-02-01-02-11_16k_mono_trim_norm.wav,ravdess,11,fear,0.0,1.28,1.28,0.06652497500181198,0.0889366939663887,0.04382583942819149,845.4808423154099,256.94524185575335,258.6209863090588,20.418953918200696,215.59643660857103,294.5134116201051,0.40425533056259155
data/processed/audio/ravdess/11/fear/03-01-06-02-02-01-11_16k_mono_trim_norm.wav,ravdess,11,fear,0.0,1.15,1.15,0.04906298220157623,0.07378274202346802,0.06120137965425532,896.1051894903483,265.89304146370273,262.38162088748976,28.93752756406377,187.68759933422865,304.8994046511524,0.38297873735427856
data/processed/audio/ravdess/11/fear/03-01-06-02-02-02-11_16k_mono_trim_norm.wav,ravdess,11,fear,0.0,1.25,1.25,0.06024042144417763,0.0830390453338623,0.06390510721409574,976.7001096273732,271.62545351374644,273.20805135087915,26.13956782469534,196.56411970905023,317.4802103936399,0.4095744788646698
data/processed/audio/ravdess/11/happy/03-01-03-01-01-01-11_16k_mono_trim_norm.wav,ravdess,11,happy,0.0,1.12,1.12,0.07418617606163025,0.10465987026691437,0.033345973238031915,536.03980895803,174.21634146882352,166.24757922855756,18.90306997746822,157.8258294677283,221.91389441356898,0.33510637283325195
data/processed/audio/ravdess/11/happy/03-01-03-01-01-02-11_16k_mono_trim_norm.wav,ravdess,11,happy,0.0,1.34,1.34,0.08083955943584442,0.10158739238977432,0.0429427775930851,701.9864549343022,135.28948766560688,135.034994616819,28.163803069092292,89.60596419119524,182.34449771164336,0.4414893686771393
data/processed/audio/ravdess/11/happy/03-01-03-01-02-01-11_16k_mono_trim_norm.wav,ravdess,11,happy,0.0,1.25,1.25,0.07563184201717377,0.10191924124956131,0.0479242852393617,699.53937371106,133.10139442018476,131.19081044374488,19.06747008022788,86.55365610061429,163.39154532410998,0.4308510720729828
data/processed/audio/ravdess/11/happy/03-01-03-01-02-02-11_16k_mono_trim_norm.wav,ravdess,11,happy,0.0,1.31,1.31,0.06288299709558487,0.0828627496957779,0.054510887632978726,784.484558183268,141.56569110372342,132.33298265557312,28.23090650906496,103.52649238413775,186.60659830736148,0.42553192377090454
data/processed/audio/ravdess/11/happy/03-01-03-02-01-01-11_16k_mono_trim_norm.wav,ravdess,11,happy,0.0,1.98,1.98,0.06994593143463135,0.06962554156780243,0.05781717503324468,1129.7278448576096,210.82482869549767,197.70280407057922,31.8092135444793,151.57165665103983,266.96797083400685,0.5797872543334961
data/processed/audio/ravdess/11/happy/03-01-03-02-01-02-11_16k_mono_trim_norm.wav,ravdess,11,happy,0.0,1.63,1.63,0.057278137654066086,0.06823357194662094,0.06252597240691489,983.0711534526882,200.30284989684432,207.05298476827548,35.76394064474579,117.55479062836088,247.65527207548806,0.542553186416626
data/processed/audio/ravdess/11/happy/03-01-03-02-02-01-11_16k_mono_trim_norm.wav,ravdess,11,happy,0.0,1.89,1.89,0.09309796988964081,0.09016863256692886,0.08713223071808511,1180.4695270340253,199.32508442742068,201.15858821357068,28.02421619527198,107.79821830428551,240.60500721642333,0.6223404407501221
data/processed/audio/ravdess/11/happy/03-01-03-02-02-02-11_16k_mono_trim_norm.wav,ravdess,11,happy,0.0,1.47,1.47,0.059265196323394775,0.07832290232181549,0.07038002825797872,913.2820582111385,179.2791099400624,185.5318233882619,25.959208576370337,112.2462048309373,221.91389441356898,0.5053191781044006
data/processed/audio/ravdess/11/neutral/03-01-01-01-01-01-11_16k_mono_trim_norm.wav,ravdess,11,neutral,0.0,1.28,1.28,0.05958988144993782,0.07747241854667664,0.0373301404587766,631.6532515447119,117.09807257615148,111.59971426302234,25.666878614140572,78.91291473386416,213.12010032569688,0.4414893686771393
data/processed/audio/ravdess/11/neutral/03-01-01-01-01-02-11_16k_mono_trim_norm.wav,ravdess,11,neutral,0.0,1.28,1.28,0.07629559934139252,0.09782615303993225,0.04174285239361702,648.0071667249293,124.7397682499458,126.72196982870621,14.755009447567621,81.22523963562355,146.40856959456255,0.4308510720729828
data/processed/audio/ravdess/11/neutral/03-01-01-01-02-01-11_16k_mono_trim_norm.wav,ravdess,11,neutral,0.0,1.34,1.34,0.0761772021651268,0.0958251953125,0.053038252160904256,759.3444712820241,115.84085662875493,115.5352696872273,14.043016090110338,88.06658735961484,141.4213562373095,0.457446813583374
data/processed/audio/ravdess/11/neutral/03-01-01-01-02-02-11_16k_mono_trim_norm.wav,ravdess,11,neutral,0.0,1.34,1.34,0.08005459606647491,0.09646481275558472,0.04657372007978723,725.3376700618255,113.94809236657171,112.89644048061314,15.29511218907156,83.12378961427878,143.06459324352582,0.46276596188545227
